field_id,crop,time,fret_et,fret_eto,fret_etof
CA_303878,204,2024-09-14,2.129,4.25,0.501
CA_303878,204,2024-09-15,2.17,4.28,0.507
CA_303878,204,2024-09-16,1.842,3.59,0.513
CA_303878,204,2024-09-17,1.836,3.53,0.52
CA_303878,204,2024-09-18,1.82,3.46,0.526
CA_303878,204,2024-09-19,1.638,3.09,0.53
CA_303878,204,2024-09-20,,,0.531
CA_303914,72,2024-09-13,3.277,5.08,0.645
CA_303914,72,2024-09-14,2.956,4.91,0.602
CA_303914,72,2024-09-15,2.997,5.14,0.583
CA_303914,72,2024-09-16,2.124,3.78,0.562
CA_303914,72,2024-09-17,2.109,3.87,0.545
CA_303914,72,2024-09-18,2.048,3.85,0.532
CA_303914,72,2024-09-19,1.67,3.2,0.522
CA_303914,72,2024-09-20,,,0.517
CA_303915,72,2024-09-13,4.862,5.08,0.957
CA_303915,72,2024-09-14,4.655,4.91,0.948
CA_303915,72,2024-09-15,4.981,5.14,0.969
CA_303915,72,2024-09-16,3.75,3.78,0.992
CA_303915,72,2024-09-17,3.94,3.87,1.018
CA_303915,72,2024-09-18,4.027,3.85,1.046
CA_303915,72,2024-09-19,3.344,3.2,1.045
CA_303915,72,2024-09-20,,,1.042
CA_303927,72,2024-09-13,3.851,5.08,0.758
CA_303927,72,2024-09-14,3.28,4.91,0.668
CA_303927,72,2024-09-15,3.464,5.14,0.674
CA_303927,72,2024-09-16,2.574,3.78,0.681
CA_303927,72,2024-09-17,2.674,3.87,0.691
CA_303927,72,2024-09-18,2.707,3.85,0.703
CA_303927,72,2024-09-19,2.294,3.2,0.717
CA_303927,72,2024-09-20,,,0.729
CA_303949,72,2024-09-13,2.64,4.99,0.529
CA_303949,72,2024-09-14,2.914,4.84,0.602
CA_303949,72,2024-09-15,3.001,4.96,0.605
CA_303949,72,2024-09-16,2.286,3.76,0.608
CA_303949,72,2024-09-17,2.313,3.78,0.612
CA_303949,72,2024-09-18,2.364,3.85,0.614
CA_303949,72,2024-09-19,1.83,2.97,0.616
CA_303949,72,2024-09-20,,,0.615
CA_303957,72,2024-09-13,2.95,5.0,0.59
CA_303957,72,2024-09-14,2.607,4.91,0.531
CA_303957,72,2024-09-15,2.696,4.92,0.548
CA_303957,72,2024-09-16,2.058,3.63,0.567
CA_303957,72,2024-09-17,2.217,3.77,0.588
CA_303957,72,2024-09-18,2.281,3.74,0.61
CA_303957,72,2024-09-19,1.884,3.01,0.626
CA_303957,72,2024-09-20,,,0.636
CA_303959,72,2024-09-13,4.225,5.0,0.845
CA_303959,72,2024-09-14,3.599,4.91,0.733
CA_303959,72,2024-09-15,3.71,4.92,0.754
CA_303959,72,2024-09-16,2.817,3.63,0.776
CA_303959,72,2024-09-17,3.012,3.77,0.799
CA_303959,72,2024-09-18,3.082,3.74,0.824
CA_303959,72,2024-09-19,2.507,3.01,0.833
CA_303959,72,2024-09-20,,,0.838
CA_303969,72,2024-09-13,3.243,4.66,0.696
CA_303969,72,2024-09-14,2.753,5.07,0.543
CA_303969,72,2024-09-15,3.069,5.56,0.552
CA_303969,72,2024-09-16,2.58,4.59,0.562
CA_303969,72,2024-09-17,2.295,4.02,0.571
CA_303969,72,2024-09-18,2.324,4.0,0.581
CA_303969,72,2024-09-19,2.325,3.94,0.59
CA_303969,72,2024-09-20,,,0.6
CA_303970,204,2024-09-12,,4.75,
CA_303970,204,2024-09-13,1.184,4.23,0.28
CA_303970,204,2024-09-14,1.113,4.4,0.253
CA_303970,204,2024-09-15,1.188,4.64,0.256
CA_303970,204,2024-09-16,1.03,3.93,0.262
CA_303970,204,2024-09-17,1.065,3.93,0.271
CA_303970,204,2024-09-18,1.072,3.8,0.282
CA_303970,204,2024-09-19,,,0.292
CA_303970,204,2024-09-20,,,0.302
CA_303972,47,2024-09-13,1.325,4.43,0.299
CA_303972,47,2024-09-14,1.143,4.33,0.264
CA_303972,47,2024-09-15,1.222,4.56,0.268
CA_303972,47,2024-09-16,0.995,3.63,0.274
CA_303972,47,2024-09-17,1.01,3.58,0.282
CA_303972,47,2024-09-18,1.042,3.58,0.291
CA_303972,47,2024-09-19,0.867,2.9,0.299
CA_303972,47,2024-09-20,,,0.304
CA_303982,71,2024-09-13,3.6,4.25,0.847
CA_303982,71,2024-09-14,3.03,4.25,0.713
CA_303982,71,2024-09-15,3.285,4.55,0.722
CA_303982,71,2024-09-16,2.799,3.84,0.729
CA_303982,71,2024-09-17,2.628,3.58,0.734
CA_303982,71,2024-09-18,2.624,3.56,0.737
CA_303982,71,2024-09-19,2.314,3.14,0.737
CA_303982,71,2024-09-20,,,0.735
CA_303990,72,2024-09-13,4.013,5.01,0.801
CA_303990,72,2024-09-14,3.592,4.72,0.761
CA_303990,72,2024-09-15,3.78,4.98,0.759
CA_303990,72,2024-09-16,2.956,3.89,0.76
CA_303990,72,2024-09-17,2.961,3.87,0.765
CA_303990,72,2024-09-18,2.906,3.76,0.773
CA_303990,72,2024-09-19,2.402,3.06,0.785
CA_303990,72,2024-09-20,,,0.8
CA_303999,72,2024-09-13,3.102,4.4,0.705
CA_303999,72,2024-09-14,2.454,4.29,0.572
CA_303999,72,2024-09-15,2.657,4.48,0.593
CA_303999,72,2024-09-16,2.194,3.55,0.618
CA_303999,72,2024-09-17,2.258,3.49,0.647
CA_303999,72,2024-09-18,2.367,3.47,0.682
CA_303999,72,2024-09-19,2.015,2.85,0.707
CA_303999,72,2024-09-20,,,0.722
CA_304009,204,2024-09-13,1.172,5.03,0.233
CA_304009,204,2024-09-14,1.26,5.0,0.252
CA_304009,204,2024-09-15,1.298,5.01,0.259
CA_304009,204,2024-09-16,0.992,3.73,0.266
CA_304009,204,2024-09-17,1.047,3.82,0.274
CA_304009,204,2024-09-18,0.951,3.79,0.251
CA_304009,204,2024-09-19,0.697,3.03,0.23
CA_304009,204,2024-09-20,,,0.211
CA_304037,72,2024-09-13,1.406,4.8,0.293
CA_304037,72,2024-09-14,2.42,4.6,0.526
CA_304037,72,2024-09-15,2.569,4.82,0.533
CA_304037,72,2024-09-16,2.059,3.82,0.539
CA_304037,72,2024-09-17,2.004,3.67,0.546
CA_304037,72,2024-09-18,2.011,3.65,0.551
CA_304037,72,2024-09-19,1.704,3.06,0.557
CA_304037,72,2024-09-20,,,0.562
CA_304057,66,2024-09-13,3.722,5.28,0.705
CA_304057,66,2024-09-14,3.226,5.22,0.618
CA_304057,66,2024-09-15,3.23,5.26,0.614
CA_304057,66,2024-09-16,2.466,4.05,0.609
CA_304057,66,2024-09-17,2.585,4.28,0.604
CA_304057,66,2024-09-18,2.554,4.25,0.601
CA_304057,66,2024-09-19,2.153,3.6,0.598
CA_304057,66,2024-09-20,,,0.594
CA_304069,71,2024-09-13,0.679,3.97,0.171
CA_304069,71,2024-09-14,0.133,3.69,0.036
CA_304069,71,2024-09-15,0.147,4.09,0.036
CA_304069,71,2024-09-16,0.095,2.51,0.038
CA_304069,71,2024-09-17,0.122,3.04,0.04
CA_304069,71,2024-09-18,0.134,3.04,0.044
CA_304069,71,2024-09-19,0.114,2.37,0.048
CA_304069,71,2024-09-20,,,0.052
CA_304113,72,2024-09-13,3.832,5.2,0.737
CA_304113,72,2024-09-14,3.615,5.3,0.682
CA_304113,72,2024-09-15,3.512,5.09,0.69
CA_304113,72,2024-09-16,2.654,3.78,0.702
CA_304113,72,2024-09-17,2.952,4.1,0.72
CA_304113,72,2024-09-18,3.225,4.34,0.743
CA_304113,72,2024-09-19,2.805,3.56,0.788
CA_304113,72,2024-09-20,,,0.824
CA_304133,47,2024-09-13,4.929,5.15,0.957
CA_304133,47,2024-09-14,3.172,5.34,0.594
CA_304133,47,2024-09-15,3.275,5.36,0.611
CA_304133,47,2024-09-16,2.579,4.08,0.632
CA_304133,47,2024-09-17,2.766,4.21,0.657
CA_304133,47,2024-09-18,2.939,4.29,0.685
CA_304133,47,2024-09-19,2.429,3.5,0.694
CA_304133,47,2024-09-20,,,0.7
CA_304147,72,2024-09-13,3.166,5.25,0.603
CA_304147,72,2024-09-14,2.401,5.52,0.435
CA_304147,72,2024-09-15,2.439,5.48,0.445
CA_304147,72,2024-09-16,1.928,4.21,0.458
CA_304147,72,2024-09-17,2.052,4.31,0.476
CA_304147,72,2024-09-18,2.152,4.33,0.497
CA_304147,72,2024-09-19,1.829,3.65,0.501
CA_304147,72,2024-09-20,,,0.503
CA_304182,72,2024-09-13,5.014,5.45,0.92
CA_304182,72,2024-09-14,4.562,5.57,0.819
CA_304182,72,2024-09-15,4.458,5.45,0.818
CA_304182,72,2024-09-16,3.175,3.91,0.812
CA_304182,72,2024-09-17,3.404,4.25,0.801
CA_304182,72,2024-09-18,3.411,4.34,0.786
CA_304182,72,2024-09-19,2.827,3.69,0.766
CA_304182,72,2024-09-20,,,0.741
CA_304207,72,2024-09-13,3.328,5.12,0.65
CA_304207,72,2024-09-14,3.667,5.18,0.708
CA_304207,72,2024-09-15,3.766,5.23,0.72
CA_304207,72,2024-09-16,2.983,4.07,0.733
CA_304207,72,2024-09-17,3.22,4.31,0.747
CA_304207,72,2024-09-18,3.292,4.32,0.762
CA_304207,72,2024-09-19,2.749,3.57,0.77
CA_304207,72,2024-09-20,,,0.776
CA_304209,72,2024-09-13,3.723,5.15,0.723
CA_304209,72,2024-09-14,2.905,5.39,0.539
CA_304209,72,2024-09-15,2.878,5.29,0.544
CA_304209,72,2024-09-16,2.181,3.98,0.548
CA_304209,72,2024-09-17,2.285,4.14,0.552
CA_304209,72,2024-09-18,2.412,4.33,0.557
CA_304209,72,2024-09-19,2.13,3.79,0.562
CA_304209,72,2024-09-20,,,0.566
CA_304213,72,2024-09-13,3.076,5.17,0.595
CA_304213,72,2024-09-14,2.652,5.39,0.492
CA_304213,72,2024-09-15,2.609,5.27,0.495
CA_304213,72,2024-09-16,1.967,3.91,0.503
CA_304213,72,2024-09-17,2.148,4.17,0.515
CA_304213,72,2024-09-18,2.303,4.32,0.533
CA_304213,72,2024-09-19,2.029,3.71,0.547
CA_304213,72,2024-09-20,,,0.558
CA_304234,72,2024-09-13,3.187,5.25,0.607
CA_304234,72,2024-09-14,3.26,5.47,0.596
CA_304234,72,2024-09-15,3.18,5.39,0.59
CA_304234,72,2024-09-16,2.445,4.18,0.585
CA_304234,72,2024-09-17,2.477,4.27,0.58
CA_304234,72,2024-09-18,2.529,4.33,0.584
CA_304234,72,2024-09-19,2.123,3.61,0.588
CA_304234,72,2024-09-20,,,0.592
CA_304236,72,2024-09-13,3.922,5.1,0.769
CA_304236,72,2024-09-14,3.743,5.34,0.701
CA_304236,72,2024-09-15,3.815,5.27,0.724
CA_304236,72,2024-09-16,2.965,4.04,0.734
CA_304236,72,2024-09-17,3.194,4.31,0.741
CA_304236,72,2024-09-18,3.156,4.23,0.746
CA_304236,72,2024-09-19,2.659,3.55,0.749
CA_304236,72,2024-09-20,,,0.75
CA_304258,72,2024-09-13,4.2,5.23,0.803
CA_304258,72,2024-09-14,4.184,5.35,0.782
CA_304258,72,2024-09-15,4.105,5.29,0.776
CA_304258,72,2024-09-16,2.976,3.87,0.769
CA_304258,72,2024-09-17,3.151,4.13,0.763
CA_304258,72,2024-09-18,3.237,4.27,0.758
CA_304258,72,2024-09-19,2.778,3.68,0.755
CA_304258,72,2024-09-20,,,0.754
CA_304259,72,2024-09-13,4.487,5.23,0.858
CA_304259,72,2024-09-14,4.184,5.35,0.782
CA_304259,72,2024-09-15,4.221,5.29,0.798
CA_304259,72,2024-09-16,3.17,3.87,0.819
CA_304259,72,2024-09-17,3.494,4.13,0.846
CA_304259,72,2024-09-18,3.749,4.27,0.878
CA_304259,72,2024-09-19,3.272,3.68,0.889
CA_304259,72,2024-09-20,,,0.894
CA_304260,72,2024-09-13,3.767,5.05,0.746
CA_304260,72,2024-09-14,3.321,5.33,0.623
CA_304260,72,2024-09-15,3.348,5.34,0.627
CA_304260,72,2024-09-16,2.58,4.05,0.637
CA_304260,72,2024-09-17,2.701,4.13,0.654
CA_304260,72,2024-09-18,2.925,4.32,0.677
CA_304260,72,2024-09-19,2.585,3.72,0.695
CA_304260,72,2024-09-20,,,0.709
CA_304307,72,2024-09-13,4.412,5.24,0.842
CA_304307,72,2024-09-14,3.958,5.49,0.721
CA_304307,72,2024-09-15,4.009,5.56,0.721
CA_304307,72,2024-09-16,3.088,4.26,0.725
CA_304307,72,2024-09-17,3.155,4.31,0.732
CA_304307,72,2024-09-18,3.235,4.36,0.742
CA_304307,72,2024-09-19,2.736,3.59,0.762
CA_304307,72,2024-09-20,,,0.781
CA_304314,72,2024-09-13,3.107,5.46,0.569
CA_304314,72,2024-09-14,4.028,5.54,0.727
CA_304314,72,2024-09-15,4.188,5.69,0.736
CA_304314,72,2024-09-16,3.166,4.25,0.745
CA_304314,72,2024-09-17,3.334,4.41,0.756
CA_304314,72,2024-09-18,3.405,4.44,0.767
CA_304314,72,2024-09-19,2.779,3.7,0.751
CA_304314,72,2024-09-20,,,0.736
CA_304348,72,2024-09-13,2.217,5.12,0.433
CA_304348,72,2024-09-14,2.443,5.38,0.454
CA_304348,72,2024-09-15,2.608,5.3,0.492
CA_304348,72,2024-09-16,2.074,3.95,0.525
CA_304348,72,2024-09-17,2.252,4.08,0.552
CA_304348,72,2024-09-18,2.445,4.26,0.574
CA_304348,72,2024-09-19,2.171,3.68,0.59
CA_304348,72,2024-09-20,,,0.6
CA_304355,72,2024-09-13,3.774,5.1,0.74
CA_304355,72,2024-09-14,3.708,5.35,0.693
CA_304355,72,2024-09-15,3.539,5.29,0.669
CA_304355,72,2024-09-16,2.579,3.95,0.653
CA_304355,72,2024-09-17,2.637,4.14,0.637
CA_304355,72,2024-09-18,2.66,4.29,0.62
CA_304355,72,2024-09-19,2.241,3.71,0.604
CA_304355,72,2024-09-20,,,0.588
CA_304360,72,2024-09-13,0.887,5.31,0.167
CA_304360,72,2024-09-14,2.313,5.6,0.413
CA_304360,72,2024-09-15,2.272,5.61,0.405
CA_304360,72,2024-09-16,1.656,4.15,0.399
CA_304360,72,2024-09-17,1.678,4.26,0.394
CA_304360,72,2024-09-18,1.708,4.38,0.39
CA_304360,72,2024-09-19,1.381,3.56,0.388
CA_304360,72,2024-09-20,,,0.387
CA_304372,72,2024-09-13,3.822,5.36,0.713
CA_304372,72,2024-09-14,4.214,5.53,0.762
CA_304372,72,2024-09-15,4.303,5.56,0.774
CA_304372,72,2024-09-16,3.331,4.27,0.78
CA_304372,72,2024-09-17,3.482,4.43,0.786
CA_304372,72,2024-09-18,3.571,4.52,0.79
CA_304372,72,2024-09-19,2.95,3.72,0.793
CA_304372,72,2024-09-20,,,0.796
CA_304388,72,2024-09-13,4.733,5.15,0.919
CA_304388,72,2024-09-14,4.565,5.29,0.863
CA_304388,72,2024-09-15,4.508,5.17,0.872
CA_304388,72,2024-09-16,3.276,3.74,0.876
CA_304388,72,2024-09-17,3.612,4.1,0.881
CA_304388,72,2024-09-18,3.77,4.26,0.885
CA_304388,72,2024-09-19,3.231,3.63,0.89
CA_304388,72,2024-09-20,,,0.894
CA_304416,72,2024-09-13,1.287,5.17,0.249
CA_304416,72,2024-09-14,0.787,5.39,0.146
CA_304416,72,2024-09-15,0.717,5.27,0.136
CA_304416,72,2024-09-16,0.497,3.91,0.127
CA_304416,72,2024-09-17,0.492,4.17,0.118
CA_304416,72,2024-09-18,0.471,4.32,0.109
CA_304416,72,2024-09-19,0.375,3.71,0.101
CA_304416,72,2024-09-20,,,0.093
CA_304420,217,2024-09-13,2.461,5.17,0.476
CA_304420,217,2024-09-14,2.199,5.39,0.408
CA_304420,217,2024-09-15,2.155,5.27,0.409
CA_304420,217,2024-09-16,1.603,3.91,0.41
CA_304420,217,2024-09-17,1.718,4.17,0.412
CA_304420,217,2024-09-18,1.788,4.32,0.414
CA_304420,217,2024-09-19,1.543,3.71,0.416
CA_304420,217,2024-09-20,,,0.42
CA_304429,72,2024-09-13,3.195,5.29,0.604
CA_304429,72,2024-09-14,3.074,5.49,0.56
CA_304429,72,2024-09-15,3.186,5.61,0.568
CA_304429,72,2024-09-16,2.426,4.22,0.575
CA_304429,72,2024-09-17,2.471,4.26,0.58
CA_304429,72,2024-09-18,2.524,4.3,0.587
CA_304429,72,2024-09-19,2.077,3.52,0.59
CA_304429,72,2024-09-20,,,0.591
CA_304465,72,2024-09-13,3.171,5.33,0.595
CA_304465,72,2024-09-14,3.825,5.52,0.693
CA_304465,72,2024-09-15,3.8,5.46,0.696
CA_304465,72,2024-09-16,3.004,4.31,0.697
CA_304465,72,2024-09-17,3.046,4.37,0.697
CA_304465,72,2024-09-18,3.097,4.45,0.696
CA_304465,72,2024-09-19,2.589,3.73,0.694
CA_304465,72,2024-09-20,,,0.69
CA_304479,72,2024-09-13,4.862,5.15,0.944
CA_304479,72,2024-09-14,5.048,5.33,0.947
CA_304479,72,2024-09-15,4.834,5.17,0.935
CA_304479,72,2024-09-16,3.485,3.78,0.922
CA_304479,72,2024-09-17,3.683,4.07,0.905
CA_304479,72,2024-09-18,3.73,4.21,0.886
CA_304479,72,2024-09-19,3.107,3.6,0.863
CA_304479,72,2024-09-20,,,0.837
CA_304512,72,2024-09-13,3.661,5.36,0.683
CA_304512,72,2024-09-14,3.611,5.53,0.653
CA_304512,72,2024-09-15,3.62,5.56,0.651
CA_304512,72,2024-09-16,2.775,4.27,0.65
CA_304512,72,2024-09-17,2.871,4.43,0.648
CA_304512,72,2024-09-18,2.979,4.52,0.659
CA_304512,72,2024-09-19,2.489,3.72,0.669
CA_304512,72,2024-09-20,,,0.677
CA_304580,72,2024-09-13,3.661,5.36,0.683
CA_304580,72,2024-09-14,3.771,5.53,0.682
CA_304580,72,2024-09-15,3.814,5.56,0.686
CA_304580,72,2024-09-16,2.942,4.27,0.689
CA_304580,72,2024-09-17,3.07,4.43,0.693
CA_304580,72,2024-09-18,3.155,4.52,0.698
CA_304580,72,2024-09-19,2.615,3.72,0.703
CA_304580,72,2024-09-20,,,0.71
CA_304631,72,2024-09-13,4.249,5.15,0.825
CA_304631,72,2024-09-14,4.263,5.39,0.791
CA_304631,72,2024-09-15,4.179,5.29,0.79
CA_304631,72,2024-09-16,3.144,3.98,0.79
CA_304631,72,2024-09-17,3.275,4.14,0.791
CA_304631,72,2024-09-18,3.434,4.33,0.793
CA_304631,72,2024-09-19,3.021,3.79,0.797
CA_304631,72,2024-09-20,,,0.802
CA_304640,72,2024-09-13,4.349,5.31,0.819
CA_304640,72,2024-09-14,4.463,5.6,0.797
CA_304640,72,2024-09-15,4.578,5.61,0.816
CA_304640,72,2024-09-16,3.498,4.15,0.843
CA_304640,72,2024-09-17,3.728,4.26,0.875
CA_304640,72,2024-09-18,4.008,4.38,0.915
CA_304640,72,2024-09-19,3.304,3.56,0.928
CA_304640,72,2024-09-20,,,0.935
CA_304688,72,2024-09-13,3.965,5.17,0.767
CA_304688,72,2024-09-14,3.53,5.39,0.655
CA_304688,72,2024-09-15,3.462,5.27,0.657
CA_304688,72,2024-09-16,2.612,3.91,0.668
CA_304688,72,2024-09-17,2.865,4.17,0.687
CA_304688,72,2024-09-18,3.089,4.32,0.715
CA_304688,72,2024-09-19,2.738,3.71,0.738
CA_304688,72,2024-09-20,,,0.755
CA_304695,66,2024-09-13,5.183,5.45,0.951
CA_304695,66,2024-09-14,5.019,5.57,0.901
CA_304695,66,2024-09-15,4.905,5.45,0.9
CA_304695,66,2024-09-16,3.511,3.91,0.898
CA_304695,66,2024-09-17,3.804,4.25,0.895
CA_304695,66,2024-09-18,3.876,4.34,0.893
CA_304695,66,2024-09-19,3.28,3.69,0.889
CA_304695,66,2024-09-20,,,0.881
CA_304718,66,2024-09-13,4.468,4.83,0.925
CA_304718,66,2024-09-14,4.763,4.87,0.978
CA_304718,66,2024-09-15,4.9,4.88,1.004
CA_304718,66,2024-09-16,3.777,3.71,1.018
CA_304718,66,2024-09-17,3.972,3.86,1.029
CA_304718,66,2024-09-18,4.055,3.91,1.037
CA_304718,66,2024-09-19,3.439,3.3,1.042
CA_304718,66,2024-09-20,,,1.043
CA_304729,72,2024-09-13,3.863,5.22,0.74
CA_304729,72,2024-09-14,2.998,5.47,0.548
CA_304729,72,2024-09-15,3.013,5.4,0.558
CA_304729,72,2024-09-16,2.363,4.11,0.575
CA_304729,72,2024-09-17,2.607,4.33,0.602
CA_304729,72,2024-09-18,2.803,4.4,0.637
CA_304729,72,2024-09-19,2.326,3.59,0.648
CA_304729,72,2024-09-20,,,0.655
CA_304735,72,2024-09-13,4.389,5.08,0.864
CA_304735,72,2024-09-14,4.237,5.33,0.795
CA_304735,72,2024-09-15,4.176,5.22,0.8
CA_304735,72,2024-09-16,3.175,3.93,0.808
CA_304735,72,2024-09-17,3.333,4.07,0.819
CA_304735,72,2024-09-18,3.519,4.23,0.832
CA_304735,72,2024-09-19,3.083,3.67,0.84
CA_304735,72,2024-09-20,,,0.846
CA_304749,72,2024-09-13,3.704,5.21,0.711
CA_304749,72,2024-09-14,3.013,5.38,0.56
CA_304749,72,2024-09-15,2.963,5.31,0.558
CA_304749,72,2024-09-16,2.156,3.87,0.557
CA_304749,72,2024-09-17,2.325,4.19,0.555
CA_304749,72,2024-09-18,2.353,4.24,0.555
CA_304749,72,2024-09-19,2.042,3.66,0.558
CA_304749,72,2024-09-20,,,0.562
CA_304776,72,2024-09-13,3.857,5.24,0.736
CA_304776,72,2024-09-14,4.672,5.49,0.851
CA_304776,72,2024-09-15,4.693,5.56,0.844
CA_304776,72,2024-09-16,3.553,4.26,0.834
CA_304776,72,2024-09-17,3.547,4.31,0.823
CA_304776,72,2024-09-18,3.566,4.36,0.818
CA_304776,72,2024-09-19,2.919,3.59,0.813
CA_304776,72,2024-09-20,,,0.809
CA_304782,72,2024-09-13,4.411,5.36,0.823
CA_304782,72,2024-09-14,4.57,5.44,0.84
CA_304782,72,2024-09-15,4.673,5.39,0.867
CA_304782,72,2024-09-16,3.409,3.83,0.89
CA_304782,72,2024-09-17,3.827,4.21,0.909
CA_304782,72,2024-09-18,4.024,4.36,0.923
CA_304782,72,2024-09-19,3.405,3.65,0.933
CA_304782,72,2024-09-20,,,0.94
CA_304788,72,2024-09-13,4.352,5.36,0.812
CA_304788,72,2024-09-14,4.136,5.53,0.748
CA_304788,72,2024-09-15,4.192,5.56,0.754
CA_304788,72,2024-09-16,3.237,4.27,0.758
CA_304788,72,2024-09-17,3.38,4.43,0.763
CA_304788,72,2024-09-18,3.471,4.52,0.768
CA_304788,72,2024-09-19,2.876,3.72,0.773
CA_304788,72,2024-09-20,,,0.778
CA_304789,72,2024-09-13,3.279,5.1,0.643
CA_304789,72,2024-09-14,3.161,5.34,0.592
CA_304789,72,2024-09-15,3.12,5.27,0.592
CA_304789,72,2024-09-16,2.396,4.04,0.593
CA_304789,72,2024-09-17,2.564,4.31,0.595
CA_304789,72,2024-09-18,2.53,4.23,0.598
CA_304789,72,2024-09-19,2.137,3.55,0.602
CA_304789,72,2024-09-20,,,0.607
CA_304808,72,2024-09-13,1.521,5.19,0.293
CA_304808,72,2024-09-14,1.718,5.27,0.326
CA_304808,72,2024-09-15,1.747,5.36,0.326
CA_304808,72,2024-09-16,1.352,4.16,0.325
CA_304808,72,2024-09-17,1.354,4.18,0.324
CA_304808,72,2024-09-18,1.337,4.09,0.327
CA_304808,72,2024-09-19,1.132,3.45,0.328
CA_304808,72,2024-09-20,,,0.329
CA_304835,72,2024-09-13,5.455,5.23,1.043
CA_304835,72,2024-09-14,4.801,5.4,0.889
CA_304835,72,2024-09-15,4.823,5.3,0.91
CA_304835,72,2024-09-16,3.798,4.04,0.94
CA_304835,72,2024-09-17,4.239,4.33,0.979
CA_304835,72,2024-09-18,4.482,4.36,1.028
CA_304835,72,2024-09-19,3.797,3.62,1.049
CA_304835,72,2024-09-20,,,1.061
CA_304843,72,2024-09-13,3.822,5.33,0.717
CA_304843,72,2024-09-14,3.511,5.52,0.636
CA_304843,72,2024-09-15,3.561,5.53,0.644
CA_304843,72,2024-09-16,2.738,4.2,0.652
CA_304843,72,2024-09-17,2.866,4.33,0.662
CA_304843,72,2024-09-18,2.891,4.38,0.66
CA_304843,72,2024-09-19,2.326,3.54,0.657
CA_304843,72,2024-09-20,,,0.652
CA_304854,72,2024-09-13,4.145,5.3,0.782
CA_304854,72,2024-09-14,4.786,5.52,0.867
CA_304854,72,2024-09-15,4.797,5.47,0.877
CA_304854,72,2024-09-16,3.69,4.16,0.887
CA_304854,72,2024-09-17,3.888,4.33,0.898
CA_304854,72,2024-09-18,3.876,4.35,0.891
CA_304854,72,2024-09-19,3.193,3.62,0.882
CA_304854,72,2024-09-20,,,0.871
CA_304867,72,2024-09-13,2.019,5.15,0.392
CA_304867,72,2024-09-14,1.81,5.34,0.339
CA_304867,72,2024-09-15,1.753,5.36,0.327
CA_304867,72,2024-09-16,1.306,4.08,0.32
CA_304867,72,2024-09-17,1.335,4.21,0.317
CA_304867,72,2024-09-18,1.369,4.29,0.319
CA_304867,72,2024-09-19,1.138,3.5,0.325
CA_304867,72,2024-09-20,,,0.336
CA_304877,72,2024-09-13,5.001,5.15,0.971
CA_304877,72,2024-09-14,4.704,5.25,0.896
CA_304877,72,2024-09-15,4.57,5.1,0.896
CA_304877,72,2024-09-16,3.439,3.86,0.891
CA_304877,72,2024-09-17,3.621,4.11,0.881
CA_304877,72,2024-09-18,3.741,4.31,0.868
CA_304877,72,2024-09-19,3.039,3.55,0.856
CA_304877,72,2024-09-20,,,0.846
CA_304894,72,2024-09-13,4.174,5.14,0.812
CA_304894,72,2024-09-14,3.434,5.3,0.648
CA_304894,72,2024-09-15,3.332,5.11,0.652
CA_304894,72,2024-09-16,2.446,3.74,0.654
CA_304894,72,2024-09-17,2.696,4.11,0.656
CA_304894,72,2024-09-18,2.786,4.24,0.657
CA_304894,72,2024-09-19,2.339,3.56,0.657
CA_304894,72,2024-09-20,,,0.656
CA_304930,72,2024-09-13,3.165,5.24,0.604
CA_304930,72,2024-09-14,3.536,5.49,0.644
CA_304930,72,2024-09-15,3.703,5.56,0.666
CA_304930,72,2024-09-16,2.952,4.26,0.693
CA_304930,72,2024-09-17,3.129,4.31,0.726
CA_304930,72,2024-09-18,3.335,4.36,0.765
CA_304930,72,2024-09-19,2.768,3.59,0.771
CA_304930,72,2024-09-20,,,0.773
CA_304935,72,2024-09-13,4.434,5.31,0.835
CA_304935,72,2024-09-14,4.962,5.6,0.886
CA_304935,72,2024-09-15,5.015,5.61,0.894
CA_304935,72,2024-09-16,3.743,4.15,0.902
CA_304935,72,2024-09-17,3.872,4.26,0.909
CA_304935,72,2024-09-18,4.003,4.38,0.914
CA_304935,72,2024-09-19,3.275,3.56,0.92
CA_304935,72,2024-09-20,,,0.924
CA_304942,72,2024-09-13,4.601,5.17,0.89
CA_304942,72,2024-09-14,4.978,5.33,0.934
CA_304942,72,2024-09-15,4.844,5.17,0.937
CA_304942,72,2024-09-16,3.52,3.81,0.924
CA_304942,72,2024-09-17,3.712,4.07,0.912
CA_304942,72,2024-09-18,3.807,4.23,0.9
CA_304942,72,2024-09-19,3.245,3.65,0.889
CA_304942,72,2024-09-20,,,0.878
CA_304954,66,2024-09-13,3.894,4.96,0.785
CA_304954,66,2024-09-14,3.797,5.11,0.743
CA_304954,66,2024-09-15,3.753,5.12,0.733
CA_304954,66,2024-09-16,2.885,3.99,0.723
CA_304954,66,2024-09-17,3.005,4.22,0.712
CA_304954,66,2024-09-18,2.958,4.22,0.701
CA_304954,66,2024-09-19,2.453,3.55,0.691
CA_304954,66,2024-09-20,,,0.683
CA_304955,66,2024-09-13,5.307,4.96,1.07
CA_304955,66,2024-09-14,4.965,5.14,0.966
CA_304955,66,2024-09-15,4.918,5.07,0.97
CA_304955,66,2024-09-16,3.878,3.99,0.972
