field_id,crop,time,fret_et,fret_eto,fret_etof
CA_247741,69,2024-09-16,1.724,2.71,0.636
CA_247741,69,2024-09-17,1.968,3.06,0.643
CA_247741,69,2024-09-18,,,0.647
CA_247763,69,2024-09-11,2.06,3.25,0.634
CA_247763,69,2024-09-12,2.01,3.73,0.539
CA_247763,69,2024-09-13,2.258,4.04,0.559
CA_247763,69,2024-09-14,1.977,3.42,0.578
CA_247763,69,2024-09-15,1.791,3.0,0.597
CA_247763,69,2024-09-16,1.275,2.07,0.616
CA_247763,69,2024-09-17,1.512,2.5,0.605
CA_247763,69,2024-09-18,,,0.593
CA_247766,69,2024-09-11,1.655,3.84,0.431
CA_247766,69,2024-09-12,2.63,4.48,0.587
CA_247766,69,2024-09-13,2.449,4.23,0.579
CA_247766,69,2024-09-14,2.039,3.59,0.568
CA_247766,69,2024-09-15,1.767,3.19,0.554
CA_247766,69,2024-09-16,1.227,2.28,0.538
CA_247766,69,2024-09-17,1.394,2.66,0.524
CA_247766,69,2024-09-18,,,0.511
CA_247785,69,2024-09-11,2.606,3.81,0.684
CA_247785,69,2024-09-12,3.234,4.46,0.725
CA_247785,69,2024-09-13,3.03,4.22,0.718
CA_247785,69,2024-09-14,2.556,3.61,0.708
CA_247785,69,2024-09-15,2.241,3.22,0.696
CA_247785,69,2024-09-16,1.594,2.34,0.681
CA_247785,69,2024-09-17,1.828,2.74,0.667
CA_247785,69,2024-09-18,,,0.652
CA_247820,69,2024-09-11,2.009,3.32,0.605
CA_247820,69,2024-09-12,1.75,3.88,0.451
CA_247820,69,2024-09-13,1.822,4.15,0.439
CA_247820,69,2024-09-14,1.541,3.6,0.428
CA_247820,69,2024-09-15,1.294,3.11,0.416
CA_247820,69,2024-09-16,0.893,2.21,0.404
CA_247820,69,2024-09-17,1.028,2.61,0.394
CA_247820,69,2024-09-18,,,0.385
CA_247822,69,2024-09-11,2.456,3.42,0.718
CA_247822,69,2024-09-12,2.228,3.47,0.642
CA_247822,69,2024-09-13,2.412,3.66,0.659
CA_247822,69,2024-09-14,2.154,3.22,0.669
CA_247822,69,2024-09-15,1.848,2.75,0.672
CA_247822,69,2024-09-16,1.276,1.91,0.668
CA_247822,69,2024-09-17,1.574,2.4,0.656
CA_247822,69,2024-09-18,,,0.636
CA_247823,69,2024-09-11,3.533,4.08,0.866
CA_247823,69,2024-09-12,3.353,4.69,0.715
CA_247823,69,2024-09-13,3.098,4.37,0.709
CA_247823,69,2024-09-14,2.657,3.78,0.703
CA_247823,69,2024-09-15,2.443,3.51,0.696
CA_247823,69,2024-09-16,1.635,2.37,0.69
CA_247823,69,2024-09-17,1.923,2.82,0.682
CA_247823,69,2024-09-18,,,0.672
CA_247832,47,2024-09-11,3.898,3.66,1.065
CA_247832,47,2024-09-12,4.305,4.18,1.03
CA_247832,47,2024-09-13,4.368,4.22,1.035
CA_247832,47,2024-09-14,3.754,3.61,1.04
CA_247832,47,2024-09-15,3.337,3.19,1.046
CA_247832,47,2024-09-16,2.396,2.28,1.051
CA_247832,47,2024-09-17,2.735,2.6,1.052
CA_247832,47,2024-09-18,,,1.049
CA_247872,69,2024-09-11,1.012,4.29,0.236
CA_247872,69,2024-09-12,3.811,4.88,0.781
CA_247872,69,2024-09-13,3.65,4.62,0.79
CA_247872,69,2024-09-14,3.156,3.96,0.797
CA_247872,69,2024-09-15,2.931,3.65,0.803
CA_247872,69,2024-09-16,2.044,2.53,0.808
CA_247872,69,2024-09-17,2.444,3.01,0.812
CA_247872,69,2024-09-18,,,0.815
CA_247878,47,2024-09-11,,3.4,
CA_247878,47,2024-09-12,1.828,3.73,0.49
CA_247878,47,2024-09-13,1.326,3.79,0.35
CA_247878,47,2024-09-14,1.203,3.27,0.368
CA_247878,47,2024-09-15,1.092,2.85,0.383
CA_247878,47,2024-09-16,0.744,1.88,0.396
CA_247878,47,2024-09-17,0.996,2.44,0.408
CA_247878,47,2024-09-18,,,0.417
CA_247878,47,2024-09-19,,,0.425
CA_247903,47,2024-09-11,3.414,3.07,1.112
CA_247903,47,2024-09-12,1.686,3.28,0.514
CA_247903,47,2024-09-13,1.909,3.44,0.555
CA_247903,47,2024-09-14,1.688,2.87,0.588
CA_247903,47,2024-09-15,1.501,2.44,0.615
CA_247903,47,2024-09-16,1.084,1.71,0.634
CA_247903,47,2024-09-17,1.417,2.19,0.647
CA_247903,47,2024-09-18,,,0.652
CA_247918,69,2024-09-11,1.795,3.77,0.476
CA_247918,69,2024-09-12,2.179,4.15,0.525
CA_247918,69,2024-09-13,2.244,4.34,0.517
CA_247918,69,2024-09-14,1.864,3.67,0.508
CA_247918,69,2024-09-15,1.63,3.28,0.497
CA_247918,69,2024-09-16,1.215,2.36,0.515
CA_247918,69,2024-09-17,1.468,2.77,0.53
CA_247918,69,2024-09-18,,,0.542
CA_247925,69,2024-09-11,,4.45,
CA_247925,69,2024-09-12,3.747,5.14,0.729
CA_247925,69,2024-09-13,2.763,4.45,0.621
CA_247925,69,2024-09-14,2.441,3.9,0.626
CA_247925,69,2024-09-15,2.409,3.83,0.629
CA_247925,69,2024-09-16,1.795,2.84,0.632
CA_247925,69,2024-09-17,2.01,3.17,0.634
CA_247925,69,2024-09-18,,,0.635
CA_247925,69,2024-09-19,,,0.634
CA_247968,61,2024-09-11,0.503,5.24,0.096
CA_247968,61,2024-09-12,0.164,5.47,0.03
CA_247968,61,2024-09-13,0.105,4.39,0.024
CA_247968,61,2024-09-14,0.119,4.4,0.027
CA_247968,61,2024-09-15,0.14,4.53,0.031
CA_247968,61,2024-09-16,0.135,3.55,0.038
CA_247968,61,2024-09-17,0.18,3.82,0.047
CA_247968,61,2024-09-18,,,0.059
CA_247976,69,2024-09-11,1.934,3.17,0.61
CA_247976,69,2024-09-12,1.052,3.53,0.298
CA_247976,69,2024-09-13,1.124,3.97,0.283
CA_247976,69,2024-09-14,0.932,3.34,0.279
CA_247976,69,2024-09-15,0.828,2.99,0.277
CA_247976,69,2024-09-16,0.568,2.05,0.277
CA_247976,69,2024-09-17,0.667,2.39,0.279
CA_247976,69,2024-09-18,,,0.283
CA_248006,47,2024-09-11,1.225,3.68,0.333
CA_248006,47,2024-09-12,3.511,4.34,0.809
CA_248006,47,2024-09-13,3.097,4.07,0.761
CA_248006,47,2024-09-14,2.464,3.48,0.708
CA_248006,47,2024-09-15,2.054,3.17,0.648
CA_248006,47,2024-09-16,1.248,2.14,0.583
CA_248006,47,2024-09-17,1.31,2.51,0.522
CA_248006,47,2024-09-18,,,0.466
CA_248038,69,2024-09-11,0.956,5.34,0.179
CA_248038,69,2024-09-12,1.716,6.5,0.264
CA_248038,69,2024-09-13,1.262,4.78,0.264
CA_248038,69,2024-09-14,1.109,4.2,0.264
CA_248038,69,2024-09-15,1.11,4.22,0.263
CA_248038,69,2024-09-16,0.923,3.51,0.263
CA_248038,69,2024-09-17,1.035,3.95,0.262
CA_248038,69,2024-09-18,,,0.262
CA_248070,69,2024-09-12,2.396,3.84,0.624
CA_248070,69,2024-09-13,1.709,4.04,0.423
CA_248070,69,2024-09-14,1.546,3.62,0.427
CA_248070,69,2024-09-15,1.512,3.5,0.432
CA_248070,69,2024-09-16,1.349,3.08,0.438
CA_248070,69,2024-09-17,1.557,3.32,0.469
CA_248070,69,2024-09-18,1.65,3.34,0.494
CA_248070,69,2024-09-19,,,0.516
CA_248083,47,2024-09-11,1.498,3.69,0.406
CA_248083,47,2024-09-12,2.148,4.59,0.468
CA_248083,47,2024-09-13,1.96,4.17,0.47
CA_248083,47,2024-09-14,1.704,3.61,0.472
CA_248083,47,2024-09-15,1.563,3.29,0.475
CA_248083,47,2024-09-16,1.083,2.27,0.477
CA_248083,47,2024-09-17,1.303,2.75,0.474
CA_248083,47,2024-09-18,,,0.465
CA_248084,47,2024-09-12,3.151,4.64,0.679
CA_248084,47,2024-09-13,3.642,4.61,0.79
CA_248084,47,2024-09-14,3.168,3.95,0.802
CA_248084,47,2024-09-15,2.808,3.45,0.814
CA_248084,47,2024-09-16,2.274,2.75,0.827
CA_248084,47,2024-09-17,2.593,3.09,0.839
CA_248084,47,2024-09-18,2.442,2.87,0.851
CA_248084,47,2024-09-19,,,0.863
CA_248086,69,2024-09-11,3.403,4.38,0.777
CA_248086,69,2024-09-12,2.158,4.67,0.462
CA_248086,69,2024-09-13,2.309,4.77,0.484
CA_248086,69,2024-09-14,1.96,4.05,0.484
CA_248086,69,2024-09-15,1.767,3.65,0.484
CA_248086,69,2024-09-16,1.283,2.65,0.484
CA_248086,69,2024-09-17,1.525,3.15,0.484
CA_248086,69,2024-09-18,,,0.484
CA_248113,69,2024-09-11,2.417,3.77,0.641
CA_248113,69,2024-09-12,2.403,4.15,0.579
CA_248113,69,2024-09-13,2.365,4.34,0.545
CA_248113,69,2024-09-14,1.894,3.67,0.516
CA_248113,69,2024-09-15,1.614,3.28,0.492
CA_248113,69,2024-09-16,1.121,2.36,0.475
CA_248113,69,2024-09-17,1.283,2.77,0.463
CA_248113,69,2024-09-18,,,0.457
CA_248117,69,2024-09-11,1.928,4.11,0.469
CA_248117,69,2024-09-12,1.71,4.18,0.409
CA_248117,69,2024-09-13,1.73,4.26,0.406
CA_248117,69,2024-09-14,1.477,3.73,0.396
CA_248117,69,2024-09-15,1.296,3.42,0.379
CA_248117,69,2024-09-16,0.904,2.54,0.356
CA_248117,69,2024-09-17,0.957,2.98,0.321
CA_248117,69,2024-09-18,,,0.292
CA_248128,47,2024-09-11,,4.53,
CA_248128,47,2024-09-12,3.297,5.3,0.622
CA_248128,47,2024-09-13,1.053,4.72,0.223
CA_248128,47,2024-09-14,0.782,4.01,0.195
CA_248128,47,2024-09-15,0.693,3.85,0.18
CA_248128,47,2024-09-16,0.51,2.85,0.179
CA_248128,47,2024-09-17,0.618,3.25,0.19
CA_248128,47,2024-09-18,,,0.213
CA_248128,47,2024-09-19,,,0.25
CA_248155,37,2024-09-11,,5.31,
CA_248155,37,2024-09-12,1.102,6.48,0.17
CA_248155,37,2024-09-13,1.501,4.66,0.322
CA_248155,37,2024-09-14,1.362,4.19,0.325
CA_248155,37,2024-09-15,1.384,4.22,0.328
CA_248155,37,2024-09-16,1.172,3.55,0.33
CA_248155,37,2024-09-17,1.307,3.89,0.336
CA_248155,37,2024-09-18,,,0.346
CA_248155,37,2024-09-19,,,0.358
CA_248175,69,2024-09-11,2.88,3.8,0.758
CA_248175,69,2024-09-12,2.704,4.39,0.616
CA_248175,69,2024-09-13,2.67,4.32,0.618
CA_248175,69,2024-09-14,2.345,3.8,0.617
CA_248175,69,2024-09-15,2.069,3.37,0.614
CA_248175,69,2024-09-16,1.404,2.31,0.608
CA_248175,69,2024-09-17,1.704,2.84,0.6
CA_248175,69,2024-09-18,,,0.592
CA_248207,69,2024-09-11,3.931,5.2,0.756
CA_248207,69,2024-09-12,4.587,5.72,0.802
CA_248207,69,2024-09-13,4.144,5.11,0.811
CA_248207,69,2024-09-14,3.636,4.45,0.817
CA_248207,69,2024-09-15,3.559,4.33,0.822
CA_248207,69,2024-09-16,2.624,3.18,0.825
CA_248207,69,2024-09-17,2.941,3.56,0.826
CA_248207,69,2024-09-18,,,0.824
CA_248208,47,2024-09-11,1.998,4.4,0.454
CA_248208,47,2024-09-12,1.014,5.02,0.202
CA_248208,47,2024-09-13,0.92,4.6,0.2
CA_248208,47,2024-09-14,0.78,3.92,0.199
CA_248208,47,2024-09-15,0.746,3.77,0.198
CA_248208,47,2024-09-16,0.554,2.8,0.198
CA_248208,47,2024-09-17,0.588,2.97,0.198
CA_248208,47,2024-09-18,,,0.199
CA_248217,69,2024-09-11,,4.8,
CA_248217,69,2024-09-12,3.136,5.54,0.566
CA_248217,69,2024-09-13,2.618,4.93,0.531
CA_248217,69,2024-09-14,2.254,4.26,0.529
CA_248217,69,2024-09-15,2.104,4.03,0.522
CA_248217,69,2024-09-16,1.579,3.09,0.511
CA_248217,69,2024-09-17,1.762,3.56,0.495
CA_248217,69,2024-09-18,,,0.479
CA_248217,69,2024-09-19,,,0.464
CA_248230,69,2024-09-11,1.289,4.57,0.282
CA_248230,69,2024-09-12,1.559,5.71,0.273
CA_248230,69,2024-09-13,1.097,4.61,0.238
CA_248230,69,2024-09-14,0.798,4.03,0.198
CA_248230,69,2024-09-15,0.637,3.84,0.166
CA_248230,69,2024-09-16,0.443,3.1,0.143
CA_248230,69,2024-09-17,0.442,3.43,0.129
CA_248230,69,2024-09-18,,,0.123
CA_248238,61,2024-09-11,0.607,4.4,0.138
CA_248238,61,2024-09-12,0.831,5.07,0.164
CA_248238,61,2024-09-13,0.714,4.41,0.162
CA_248238,61,2024-09-14,0.596,3.75,0.159
CA_248238,61,2024-09-15,0.574,3.68,0.156
CA_248238,61,2024-09-16,0.448,2.97,0.151
CA_248238,61,2024-09-17,0.477,3.27,0.146
CA_248238,61,2024-09-18,,,0.141
CA_248264,69,2024-09-11,1.666,3.67,0.454
CA_248264,69,2024-09-12,0.737,3.63,0.203
CA_248264,69,2024-09-13,0.77,3.83,0.201
CA_248264,69,2024-09-14,0.639,3.26,0.196
CA_248264,69,2024-09-15,0.539,2.88,0.187
CA_248264,69,2024-09-16,0.382,2.17,0.176
CA_248264,69,2024-09-17,0.346,2.6,0.133
CA_248264,69,2024-09-18,,,0.096
CA_248302,47,2024-09-11,3.021,4.41,0.685
CA_248302,47,2024-09-12,3.524,5.07,0.695
CA_248302,47,2024-09-13,3.149,4.55,0.692
CA_248302,47,2024-09-14,2.706,3.91,0.692
CA_248302,47,2024-09-15,2.602,3.75,0.694
CA_248302,47,2024-09-16,1.906,2.73,0.698
CA_248302,47,2024-09-17,2.193,3.11,0.705
CA_248302,47,2024-09-18,,,0.714
CA_248338,61,2024-09-11,4.348,4.46,0.975
CA_248338,61,2024-09-12,2.207,5.12,0.431
CA_248338,61,2024-09-13,1.872,4.6,0.407
CA_248338,61,2024-09-14,1.49,3.87,0.385
CA_248338,61,2024-09-15,1.358,3.7,0.367
CA_248338,61,2024-09-16,0.986,2.8,0.352
CA_248338,61,2024-09-17,1.057,3.11,0.34
CA_248338,61,2024-09-18,,,0.332
CA_248364,61,2024-09-12,0.571,5.89,0.097
CA_248364,61,2024-09-13,0.646,6.21,0.104
CA_248364,61,2024-09-14,0.419,4.07,0.103
CA_248364,61,2024-09-15,0.426,4.1,0.104
CA_248364,61,2024-09-16,0.379,3.61,0.105
CA_248364,61,2024-09-17,0.426,3.98,0.107
CA_248364,61,2024-09-18,0.419,3.88,0.108
CA_248364,61,2024-09-19,,,0.107
CA_248380,47,2024-09-11,,3.88,
CA_248380,47,2024-09-12,4.291,4.33,0.991
CA_248380,47,2024-09-13,3.427,4.19,0.818
CA_248380,47,2024-09-14,3.022,3.69,0.819
CA_248380,47,2024-09-15,2.734,3.33,0.821
CA_248380,47,2024-09-16,1.907,2.32,0.822
CA_248380,47,2024-09-17,2.288,2.79,0.82
CA_248380,47,2024-09-18,,,0.814
CA_248380,47,2024-09-19,,,0.804
CA_248388,61,2024-09-11,,3.86,
CA_248388,61,2024-09-12,1.116,4.48,0.249
CA_248388,61,2024-09-13,0.825,4.23,0.195
CA_248388,61,2024-09-14,0.726,3.61,0.201
CA_248388,61,2024-09-15,0.683,3.33,0.205
CA_248388,61,2024-09-16,0.491,2.35,0.209
CA_248388,61,2024-09-17,0.576,2.73,0.211
CA_248388,61,2024-09-18,,,0.212
CA_248388,61,2024-09-19,,,0.212
CA_248409,69,2024-09-11,2.375,3.77,0.63
CA_248409,69,2024-09-12,1.141,4.15,0.275
CA_248409,69,2024-09-13,1.22,4.34,0.281
CA_248409,69,2024-09-14,1.053,3.67,0.287
CA_248409,69,2024-09-15,0.961,3.28,0.293
CA_248409,69,2024-09-16,0.71,2.36,0.301
CA_248409,69,2024-09-17,0.856,2.77,0.309
CA_248409,69,2024-09-18,,,0.318
CA_248438,69,2024-09-11,3.342,4.23,0.79
CA_248438,69,2024-09-12,4.265,4.88,0.874
CA_248438,69,2024-09-13,3.9,4.61,0.846
CA_248438,69,2024-09-14,3.259,3.97,0.821
CA_248438,69,2024-09-15,2.985,3.75,0.796
CA_248438,69,2024-09-16,2.048,2.65,0.773
CA_248438,69,2024-09-17,2.248,2.99,0.752
CA_248438,69,2024-09-18,,,0.731
CA_248446,47,2024-09-11,,4.07,
CA_248446,47,2024-09-12,4.698,4.61,1.019
CA_248446,47,2024-09-13,3.85,4.37,0.881
CA_248446,47,2024-09-14,3.326,3.81,0.873
CA_248446,47,2024-09-15,3.019,3.49,0.865
CA_248446,47,2024-09-16,2.048,2.39,0.857
CA_248446,47,2024-09-17,2.34,2.76,0.848
CA_248446,47,2024-09-18,,,0.838
CA_248446,47,2024-09-19,,,0.826
CA_248451,47,2024-09-11,0.804,4.54,0.177
CA_248451,47,2024-09-12,0.46,5.23,0.088
CA_248451,47,2024-09-13,0.351,4.81,0.073
CA_248451,47,2024-09-14,0.239,4.12,0.058
CA_248451,47,2024-09-15,0.181,3.93,0.046
CA_248451,47,2024-09-16,0.096,2.83,0.034
CA_248451,47,2024-09-17,0.08,3.2,0.025
CA_248451,47,2024-09-18,,,0.017
CA_248468,47,2024-09-12,0.908,5.37,0.169
CA_248468,47,2024-09-13,1.399,5.26,0.266
CA_248468,47,2024-09-14,1.169,4.41,0.265
CA_248468,47,2024-09-15,1.134,4.28,0.265
CA_248468,47,2024-09-16,0.902,3.39,0.266
CA_248468,47,2024-09-17,1.043,3.89,0.268
CA_248468,47,2024-09-18,0.986,3.68,0.268
CA_248468,47,2024-09-19,,,0.266
CA_248480,69,2024-09-11,1.927,4.33,0.445
CA_248480,69,2024-09-12,2.072,5.09,0.407
CA_248480,69,2024-09-13,1.932,4.69,0.412
CA_248480,69,2024-09-14,1.701,4.07,0.418
CA_248480,69,2024-09-15,1.599,3.79,0.422
CA_248480,69,2024-09-16,1.116,2.62,0.426
CA_248480,69,2024-09-17,1.299,3.02,0.43
CA_248480,69,2024-09-18,,,0.433
CA_248482,47,2024-09-11,4.286,4.4,0.974
CA_248482,47,2024-09-12,3.484,5.02,0.694
CA_248482,47,2024-09-13,2.985,4.6,0.649
CA_248482,47,2024-09-14,2.383,3.92,0.608
CA_248482,47,2024-09-15,2.156,3.77,0.572
CA_248482,47,2024-09-16,1.518,2.8,0.542
CA_248482,47,2024-09-17,1.533,2.97,0.516
CA_248482,47,2024-09-18,,,0.495
CA_248484,47,2024-09-11,3.857,3.36,1.148
CA_248484,47,2024-09-12,1.214,3.5,0.347
CA_248484,47,2024-09-13,1.234,3.63,0.34
CA_248484,47,2024-09-14,1.036,3.03,0.342
CA_248484,47,2024-09-15,0.96,2.72,0.353
CA_248484,47,2024-09-16,0.764,2.06,0.371
CA_248484,47,2024-09-17,0.966,2.47,0.391
CA_248484,47,2024-09-18,,,0.413
CA_248499,69,2024-09-11,2.508,4.4,0.57
CA_248499,69,2024-09-12,1.855,5.04,0.368
CA_248499,69,2024-09-13,1.635,4.58,0.357
CA_248499,69,2024-09-14,1.352,3.93,0.344
CA_248499,69,2024-09-15,1.211,3.68,0.329
CA_248499,69,2024-09-16,0.814,2.6,0.313
CA_248499,69,2024-09-17,0.918,3.07,0.299
CA_248499,69,2024-09-18,,,0.287
CA_248505,47,2024-09-11,3.389,3.66,0.926
CA_248505,47,2024-09-12,2.516,4.18,0.602
CA_248505,47,2024-09-13,2.464,4.22,0.584
CA_248505,47,2024-09-14,2.043,3.61,0.566
CA_248505,47,2024-09-15,1.745,3.19,0.547
CA_248505,47,2024-09-16,1.204,2.28,0.528
CA_248505,47,2024-09-17,1.323,2.6,0.509
CA_248505,47,2024-09-18,,,0.49
CA_248523,61,2024-09-12,0.735,5.57,0.132
CA_248523,61,2024-09-13,0.244,5.54,0.044
CA_248523,61,2024-09-14,0.228,4.55,0.05
CA_248523,61,2024-09-15,0.246,4.32,0.057
CA_248523,61,2024-09-16,0.22,3.34,0.066
CA_248523,61,2024-09-17,0.282,3.86,0.073
CA_248523,61,2024-09-18,0.283,3.67,0.077
CA_248523,61,2024-09-19,,,0.08
CA_248612,69,2024-09-11,3.286,4.33,0.759
CA_248612,69,2024-09-12,3.166,5.09,0.622
CA_248612,69,2024-09-13,2.856,4.69,0.609
CA_248612,69,2024-09-14,2.434,4.07,0.598
CA_248612,69,2024-09-15,2.229,3.79,0.588
CA_248612,69,2024-09-16,1.514,2.62,0.578
CA_248612,69,2024-09-17,1.718,3.02,0.569
CA_248612,69,2024-09-18,,,0.561
CA_248625,69,2024-09-11,1.175,5.11,0.23
CA_248625,69,2024-09-12,3.435,5.65,0.608
CA_248625,69,2024-09-13,3.052,5.07,0.602
CA_248625,69,2024-09-14,2.628,4.41,0.596
CA_248625,69,2024-09-15,2.5,4.23,0.591
CA_248625,69,2024-09-16,1.802,3.08,0.585
CA_248625,69,2024-09-17,2.057,3.54,0.581
CA_248625,69,2024-09-18,,,0.579
CA_248642,47,2024-09-11,,4.4,
CA_248642,47,2024-09-12,1.893,5.02,0.377
CA_248642,47,2024-09-13,1.325,4.6,0.288
CA_248642,47,2024-09-14,1.125,3.92,0.287
CA_248642,47,2024-09-15,1.09,3.77,0.289
CA_248642,47,2024-09-16,0.818,2.8,0.292
CA_248642,47,2024-09-17,0.882,2.97,0.297
CA_248642,47,2024-09-18,,,0.301
CA_248642,47,2024-09-19,,,0.303
CA_248652,61,2024-09-11,0.125,4.99,0.025
CA_248652,61,2024-09-12,1.208,5.95,0.203
CA_248652,61,2024-09-13,0.929,4.6,0.202
CA_248652,61,2024-09-14,0.751,3.81,0.197
CA_248652,61,2024-09-15,0.722,3.88,0.186
CA_248652,61,2024-09-16,0.578,3.38,0.171
CA_248652,61,2024-09-17,0.579,3.69,0.157
CA_248652,61,2024-09-18,,,0.146
CA_248663,47,2024-09-11,1.6,3.22,0.497
CA_248663,47,2024-09-12,1.834,3.28,0.559
CA_248663,47,2024-09-13,2.002,3.5,0.572
CA_248663,47,2024-09-14,1.729,2.95,0.586
CA_248663,47,2024-09-15,1.553,2.58,0.602
CA_248663,47,2024-09-16,1.122,1.86,0.603
CA_248663,47,2024-09-17,1.327,2.19,0.606
CA_248663,47,2024-09-18,,,0.61
CA_248688,61,2024-09-11,1.681,3.76,0.447
CA_248688,61,2024-09-12,1.532,4.28,0.358
CA_248688,61,2024-09-13,1.52,4.21,0.361
CA_248688,61,2024-09-14,1.329,3.65,0.364
CA_248688,61,2024-09-15,1.193,3.26,0.366
CA_248688,61,2024-09-16,0.815,2.21,0.369
CA_248688,61,2024-09-17,1.02,2.75,0.371
CA_248688,61,2024-09-18,,,0.373
CA_248689,47,2024-09-11,4.178,4.25,0.983
CA_248689,47,2024-09-12,4.333,4.73,0.916
CA_248689,47,2024-09-13,4.181,4.53,0.923
CA_248689,47,2024-09-14,3.672,3.94,0.932
CA_248689,47,2024-09-15,3.43,3.63,0.945
CA_248689,47,2024-09-16,2.362,2.46,0.96
CA_248689,47,2024-09-17,2.9,2.98,0.973
CA_248689,47,2024-09-18,,,0.982
CA_248722,69,2024-09-12,2.157,5.16,0.418
CA_248722,69,2024-09-13,2.209,5.26,0.42
CA_248722,69,2024-09-14,1.789,4.25,0.421
CA_248722,69,2024-09-15,1.692,4.01,0.422
CA_248722,69,2024-09-16,1.291,3.06,0.422
CA_248722,69,2024-09-17,1.523,3.61,0.422
CA_248722,69,2024-09-18,1.436,3.42,0.42
CA_248722,69,2024-09-19,,,0.416
CA_248737,47,2024-09-11,,5.49,
CA_248737,47,2024-09-12,1.583,5.95,0.266
CA_248737,47,2024-09-13,2.405,5.01,0.48
CA_248737,47,2024-09-14,2.391,4.42,0.541
CA_248737,47,2024-09-15,2.549,4.32,0.59
CA_248737,47,2024-09-16,2.054,3.27,0.628
CA_248737,47,2024-09-17,2.39,3.66,0.653
CA_248737,47,2024-09-18,,,0.667
CA_248737,47,2024-09-19,,,0.67
CA_248749,61,2024-09-11,1.51,3.14,0.481
CA_248749,61,2024-09-12,1.591,3.49,0.456
CA_248749,61,2024-09-13,1.687,3.59,0.47
CA_248749,61,2024-09-14,1.439,3.03,0.475
CA_248749,61,2024-09-15,1.257,2.63,0.478
CA_248749,61,2024-09-16,0.886,1.85,0.479
CA_248749,61,2024-09-17,1.109,2.32,0.478
CA_248749,61,2024-09-18,,,0.474
CA_248760,69,2024-09-11,1.728,3.26,0.53
CA_248760,69,2024-09-12,0.695,3.34,0.208
CA_248760,69,2024-09-13,0.747,3.54,0.211
CA_248760,69,2024-09-14,0.661,3.09,0.214
CA_248760,69,2024-09-15,0.575,2.65,0.217
CA_248760,69,2024-09-16,0.399,1.82,0.219
CA_248760,69,2024-09-17,0.493,2.25,0.219
CA_248760,69,2024-09-18,,,0.219
CA_248786,61,2024-09-12,0.37,5.6,0.066
CA_248786,61,2024-09-13,0.816,5.67,0.144
CA_248786,61,2024-09-14,0.563,3.91,0.144
CA_248786,61,2024-09-15,0.551,3.85,0.143
CA_248786,61,2024-09-16,0.499,3.49,0.143
CA_248786,61,2024-09-17,0.539,3.82,0.141
CA_248786,61,2024-09-18,0.497,3.6,0.138
CA_248786,61,2024-09-19,,,0.135
CA_248793,61,2024-09-11,1.734,3.73,0.465
CA_248793,61,2024-09-12,1.443,4.51,0.32
CA_248793,61,2024-09-13,1.255,4.06,0.309
CA_248793,61,2024-09-14,1.067,3.57,0.299
CA_248793,61,2024-09-15,0.963,3.32,0.29
CA_248793,61,2024-09-16,0.68,2.41,0.282
CA_248793,61,2024-09-17,0.759,2.77,0.274
CA_248793,61,2024-09-18,,,0.267
CA_248799,47,2024-09-11,1.225,2.91,0.421
CA_248799,47,2024-09-12,1.579,3.29,0.48
CA_248799,47,2024-09-13,1.716,3.56,0.482
CA_248799,47,2024-09-14,1.51,3.05,0.495
CA_248799,47,2024-09-15,1.349,2.62,0.515
CA_248799,47,2024-09-16,0.95,1.75,0.543
CA_248799,47,2024-09-17,1.297,2.24,0.579
CA_248799,47,2024-09-18,,,0.624
CA_248852,69,2024-09-11,1.739,3.89,0.447
CA_248852,69,2024-09-12,2.406,4.54,0.53
CA_248852,69,2024-09-13,2.327,4.45,0.523
CA_248852,69,2024-09-14,2.025,3.94,0.514
CA_248852,69,2024-09-15,1.71,3.4,0.503
CA_248852,69,2024-09-16,1.237,2.53,0.489
CA_248852,69,2024-09-17,1.383,2.93,0.472
CA_248852,69,2024-09-18,,,0.456
CA_248858,47,2024-09-11,3.934,3.68,1.069
CA_248858,47,2024-09-12,0.92,4.34,0.212
CA_248858,47,2024-09-13,0.838,4.07,0.206
CA_248858,47,2024-09-14,0.693,3.48,0.199
CA_248858,47,2024-09-15,0.612,3.17,0.193
CA_248858,47,2024-09-16,0.4,2.14,0.187
CA_248858,47,2024-09-17,0.454,2.51,0.181
CA_248858,47,2024-09-18,,,0.175
CA_248877,37,2024-09-12,2.139,4.41,0.485
CA_248877,37,2024-09-13,1.531,4.57,0.335
CA_248877,37,2024-09-14,1.27,3.79,0.335
CA_248877,37,2024-09-15,1.059,3.21,0.33
CA_248877,37,2024-09-16,0.849,2.66,0.319
CA_248877,37,2024-09-17,0.885,2.91,0.304
CA_248877,37,2024-09-18,0.772,2.67,0.289
CA_248877,37,2024-09-19,,,0.273
CA_248880,47,2024-09-11,2.278,3.81,0.598
CA_248880,47,2024-09-12,3.488,4.46,0.782
CA_248880,47,2024-09-13,3.372,4.22,0.799
CA_248880,47,2024-09-14,2.946,3.61,0.816
CA_248880,47,2024-09-15,2.679,3.22,0.832
CA_248880,47,2024-09-16,1.984,2.34,0.848
CA_248880,47,2024-09-17,2.348,2.74,0.857
CA_248880,47,2024-09-18,,,0.858
CA_248888,69,2024-09-11,3.192,3.36,0.95
CA_248888,69,2024-09-12,2.303,3.5,0.658
CA_248888,69,2024-09-13,2.37,3.63,0.653
